SMILES,hh_strange,qed,sa
CCc1ccc(OC(C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2nccs2)c1,0.0,0.40068787,2.9657528
COCCn1nc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)cnn1C,0.0,0.5380755,2.5709555
CNCCCON=C1CCC2(C)C(C1)C(C(=O)OC)CC1C3CCC(=O)C3(C)CCC12,0.0,0.3902494,4.596378
CCC(=O)Nc1ccc(NC(=O)c2oc3ccccc3c2C)cc1,0.0,0.75021976,1.8357064
COc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,0.0,0.7482213,2.3394032
CC(=O)N(C)CCn1ccc2cc(C(=O)N3CCC(N4C(=O)OCc5ccccc54)CC3)ccc21,0.02,0.5625295,2.7151787
Cc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)NCC2CCCO2)cc1,0.0,0.71263975,2.5178852
CCOC1(CCN(C)C)c2ccccc2CCc2ccccc21,0.05,0.82700866,2.5449517
COC1N(C2CC(O)C(CO)O2)C(=O)NC(=O)C1(F)Br,0.03,0.5618295,4.605201
COC(=O)c1nnn(-c2nonc2N)c1CSc1nnc(C)s1,0.0,0.50311244,2.9020324
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)NCc6ccccc6)C(C)(C)C5CCC43C)C2C1,0.0,0.3434319,4.6080337
N#CC(c1cccnc1)N1CCN(C(=O)CC(c2ccccc2)c2ccccc2)CC1,0.01,0.6160061,2.7698574
COc1ccc(C(O)=CC(=O)c2nnn(Cc3ccc(F)cc3)c2C)cc1,0.01,0.40944463,2.3463879
CCOC(=O)c1c(CCl)nc2ccccc2c1-c1ccccc1,0.0,0.5098098,2.0247893
COC(=O)c1cc(NC(=O)c2cnc3c(n2)C(C)(C)CCC3(C)C)cc(C(=O)OC)c1,0.0,0.74507105,2.7765822
O=c1c2oc3ccc(O)cc3c2oc2cc(O)cc(O)c12,0.0,0.45840374,2.7593443
Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1Nc1ncnc2cnc(N3CC(C)OC(C)C3)nc12,0.0,0.38711458,3.6437185
O=C(NC1CCCc2c1cnn2-c1ccc(F)cc1F)c1ccc(C2(C(F)(F)F)N=N2)cc1,0.01,0.5469358,3.270844
CC(C)NC(=O)c1cc(C=Cc2ccc(Cl)c(F)c2)ccc1-c1ccc(Cl)cc1,0.0,0.4313901,2.189564
Fc1cccc(-c2c(-c3ccccc3)ncc3cc(F)ccc23)c1,0.01,0.4519247,2.005892
CC(C)(C)c1ccc(-c2nc3ccc(C(C)(C)C)cc3c(=O)o2)cc1,0.0,0.59366405,2.1715193
CN=C1SC(CC(=O)Nc2ccc(F)cc2F)C(=O)N1N=C(C)c1cccc(OCC(=O)O)c1,0.0,0.54887366,3.2512457
COc1ccc2c(c1)C(N)=C(c1ccccc1)C2=O,0.0,0.892422,2.016113
CC1CCC2C(C)C(=O)OC3OC(C)OOC32C1,0.01,0.48991534,5.352622
CC(Nc1ncc(C#N)c(N2CCc3ccccc3C2)n1)c1ccccc1,0.05,0.76368815,2.7786252
COc1ccc(NC(C)=O)cc1NC(=O)CN1CCN(CC(=O)Nc2ccc(Cl)cc2)CC1,0.0,0.54406184,1.9863051
CCN(CC)C1CCC(NC(=O)CNC(=O)c2cccc(C(F)(F)F)c2)C(CS(=O)(=O)c2ccc(SC)cc2)C1,0.01,0.366157,3.7163553
CN(C)C=Nc1ccc(Cl)c(Cl)c1,0.0,0.54811025,2.4104214
CSc1ccc(C=C(C(=O)c2ccc(Cl)cc2)S(=O)(=O)Cc2ccc(Cl)cc2)cc1,0.0,0.21991423,2.4265168
O=C(C=Cc1ccccc1)NN=Cc1ccccc1Cl,0.0,0.52099025,1.997007
Cc1cc(F)ccc1-c1cc(C(=O)Nc2ccccc2)[nH]n1,0.0,0.7723119,1.9350684
CSc1ccccc1C(=O)N(CC1CCC1)C1CCNC1,0.04,0.84880686,2.849439
CC(C)CCN(CCC1CCC(NC(=O)c2ccc3ccccc3c2)CC1)C1CCc2nc(N)sc2C1,0.12,0.34085712,3.2378705
CCOc1ccc(-c2nn(-c3ccccc3)cc2C2=NOC3C(=O)N(c4ccccc4)C(=O)C23)cc1,0.0,0.3873242,3.2739668
O=C(NC1CCC(F)(F)C1)NC(Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1,0.0,0.26218238,3.8904762
c1cncc(CN(Cc2cccnc2)Cc2coc(-c3cccc4ccccc34)n2)c1,0.01,0.3578185,2.3864229
CN(Cc1ccc2nc(N)nc(N)c2n1)c1cccc2ccccc12,0.01,0.59958875,2.3971608
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CC(N)C3)c(F)c21,0.02,0.7108564,2.862455
Cc1cc(-c2ccc3nc(C(=O)O)ccc3c2)ccc1OCc1c(-c2c(Cl)cccc2Cl)noc1C(C)C,0.01,0.21972041,2.6963832
COc1ccc(C=NNS(C)(=O)=O)c(OC)c1,0.0,0.6190478,2.20877
CCCOc1cc(CC(=O)NCc2ccco2)ccc1OC,0.0,0.81425846,1.9025563
c1ccc(CCn2cc[n+](CCc3ccccc3)c2)cc1,0.02,0.6115582,2.2299712
COC(=O)c1[nH]c2c(O)cc3c(c2c1C(=O)OC)C(CCl)CN3C(=O)c1cc2cc(OC)ccc2[nH]1,0.0,0.27290443,3.5293849
COc1cc(C=C2SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)ccc1O,0.0,0.58623624,2.741978
CCN(CC)S(=O)(=O)c1ccc(CNc2cc(C)nc(C)n2)cc1,0.0,0.8325534,2.1731174
COCCn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)N(C)C)cc4c3)n2)c1,0.0,0.45623925,2.9401116
COC(=O)c1[nH]c2c(O)cc(NC(=O)c3cc4cc(OC)c(OC)c(OC)c4[nH]3)c(CCCl)c2c1C(=O)OC,0.0,0.17539786,3.221451
CC(C)CCNC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.02,0.6014189,4.2884264
c1csc(-c2cc(-c3ccncc3)nc(N3CCOCC3)n2)c1,0.0,0.74080724,2.2871652
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0.0,0.6858155,3.0100887
NC1CCCc2ccccc2C1O,0.0,0.5880577,2.7743561
CCOC(=O)Cc1nnc(NC(=O)C(CC)Sc2nc(C)cc(O)n2)s1,0.0,0.39010918,3.1775305
O=C(Nc1cccc(Cl)c1)OC#CCl,0.0,0.75258833,2.8183918
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(C(=O)c3ccccc3)s2)cc1,0.0,0.44512773,1.9008924
CC1=C2C3OC(=O)C(C)C3CCC(C)(O)C2C2C3CC4(C)OC5(C)CCC6C(C)C(=O)OC6C4(C12)C35,0.01,0.40266147,7.100825
Cc1cc(C(C)C)ccc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,0.0,0.19491805,2.759168
Cc1ccc(Cn2c(=O)n(-c3ccc(C)c(C)c3)c(=O)c3c(C)c(C)sc32)cc1,0.0,0.49206814,2.290103
CCOC(=O)CN(C(=O)CSc1nnc(COc2ccc(OC)cc2)n1C)c1ccccc1,0.0,0.31165072,2.3153822
Cc1ccc(NC(=O)c2ccc(C(=O)c3ccccc3)cc2)nc1,0.0,0.7432598,1.7038422
CC(C)(C)n1ncc2c(=O)n(Cc3ccccc3CS(=O)(=O)c3ccccc3)cnc21,0.0,0.47871873,2.496021
O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCOCC2)c(C(F)(F)F)c1,0.01,0.23140994,2.7939603
O=C(CCS(=O)(=O)c1ccccc1F)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1,0.0,0.527705,2.091398
CC(C)Oc1ccc(CNC(=O)CN2C(=O)CCn3nc(-c4cn(C)c5ccccc45)cc32)cc1,0.0,0.4435648,2.6664722
Cc1cccc(C)c1OCC(O)Cn1ccnc1C,0.01,0.8965988,2.6748748
COc1ccc2c(=NN=Cc3cccnc3)cc(C)[nH]c2c1,0.0,0.5957385,2.7696745
O=C(NCc1ccncc1)C(=O)NN=Cc1ccc(OCc2ccccc2)cc1,0.0,0.36934978,2.0515852
COC(=O)CC1CCC2C(COc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3C(=O)N2C)O1,0.02,0.63285244,3.4703825
CC(C)(CBr)NCC(O)Cn1ccnc1[N+](=O)[O-],0.0,0.44236588,3.562426
Cc1ccccc1CSc1nc2ccccc2n1CC(=O)O,0.0,0.729524,1.930286
C=CCOc1ccc(C(=O)Nc2cccc(Br)n2)cc1,0.0,0.67103624,2.035366
NC(=O)c1ccc2[nH]c(-c3ccc(OCCC4CCN(C(=O)c5ccccc5)CC4)cc3)nc2c1,0.01,0.41218024,2.2864459
O=C(NC1CNCC1OC(=O)c1cc(O)c(C(=O)Nc2ccccc2C(=O)O)c(O)c1)c1ccc(O)cc1,0.01,0.22484209,3.3712778
CCC(=O)N1CC(n2cc(-c3cc(C(=O)O)ccn3)nn2)C1,0.0,0.8972855,2.590804
O=C(O)CCNC(=O)c1ccnc(C(=O)NCCC2CCNCC2)c1,0.02,0.5398382,2.3174212
COc1cc2c(cc1O)C(=O)c1c-2n(CCCN)c(=O)c2cc([N+](=O)[O-])ccc12,0.0,0.39006227,2.659224
NNS(=O)(=O)c1cccc2cnccc12,0.0,0.5692847,2.3313243
Oc1ccc(-c2cc(-c3ccc(O)cc3)nc(-c3cccc(O)c3)c2)cc1,0.0,0.4721776,2.0672355
O=C(O)c1ncn2c1c(O)nc1ccccc12,0.0,0.6559378,2.526756
COc1cc(-c2csc3ccccc23)cc2c1OCCN(Cc1cccnc1)C2=O,0.01,0.46944222,2.5397503
CCN(CC)c1nc(N)c2c(N)nc(OC)cc2c1C#N,0.0,0.87519205,2.9201708
CCOc1ccccc1N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,0.0,0.79056364,2.0725753
Cc1cc(C)cc(OC(=O)CCN2C(=O)c3ccccc3C2=O)c1,0.0,0.49292758,2.0089512
COc1ccc(Br)c(C(=O)NN=Cc2ccc([N+](=O)[O-])cc2)c1,0.0,0.4914669,2.0562496
COC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)C(C)N2,0.0,0.7912645,3.2141109
C1=C(c2ccnnc2)C2CCC(CC1)N2,0.02,0.75219715,4.6746225
Cc1ccc(S(=O)(=O)NC(=O)NC(C)Cc2ccccc2)cc1,0.0,0.88359064,2.274143
C=S(N)(=O)C(C)(C)c1cc(N2CCOCC2C)nc(-n2c(NC)nc3cc(F)ccc32)n1,0.01,0.55952847,3.981932
Cc1cc(Nc2ccc(F)c(Cl)c2)c2cc(NC(=O)Nc3ccc(N(CCCl)CCCl)cc3)ccc2n1,0.0,0.181397,2.6033812
COc1cccc2c1C(=O)c1c(cccc1OC)C2,0.03,0.70509994,2.0805206
O=c1ccoc2cc(O)ccc12,0.0,0.63812923,2.175591
Nc1nc2c(ncn2C2C=C(F)C(CO)C2)c(=O)[nH]1,0.02,0.71344,4.064123
Cc1cn(Cc2ccc(O)c(Cc3ccccc3)c2)c2ccc(OCC(=O)O)cc12,0.0,0.46844524,2.2345545
CC(=NNC(=O)c1ccncc1)c1cc(Cl)ccc1Cl,0.0,0.69625133,2.067257
CNC(=O)c1cc2c(Oc3ccc(C=CC(=O)NCCN4CCOCC4)cc3)cncc2s1,0.0,0.4961802,2.6689878
COCC(=O)N1CC2CCC3(N=C(c4ccccc4)NC3=O)C2C1,0.0,0.8932483,4.2122297
COc1ccc(C2C=C(c3ccccc3)N=c3sc(=Cc4ccc(-c5cccc(C(=O)O)c5)o4)c(=O)n32)cc1,0.0,0.33209023,3.148554
Cn1c(=O)oc2cc(S(=O)(=O)CCC(=O)N3CCN(c4ccccc4)CC3)ccc21,0.0,0.6123067,2.3384097
Cc1ccc(C(C)NC(=O)CSCC(N)=O)cc1,0.0,0.8170018,2.353135
CCN(CC)CC#CCN1C(=O)NC2(CCc3ccccc32)C1=O,0.01,0.67741406,3.6282208
CC(C)CC(C)CCN1C(=O)N(c2ccc(F)cc2)C(=O)CC1C1OC2OC(C)(C)OC2C1OCc1ccccc1,0.03,0.35597357,4.2950983
CCCOc1cccc(Oc2ccc(-c3ccc(C(C)NC(C)=O)cc3)cc2)c1,0.0,0.50387114,2.3522656
COC(=O)c1cc(OC)c(OC)cc1N=c1ssnc1Cl,0.0,0.6285365,2.961794
NS(=O)(=O)c1nn2c(=O)cc(Cl)nc2s1,0.0,0.69710267,2.98505
COc1ccc(C)cc1NC(=O)C(OC(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,0.0,0.35432777,2.682643
COC1CC2COC(C1O)C2NC1CC(CO)C(O)C(O)C1O,0.02,0.32524714,5.6363063
CC1(C)C(C(=O)N=C(N)N)C1c1cc(Cl)ccc1Cl,0.0,0.6502006,3.4622703
CCOC(=O)N1CCN(C(=O)c2cnc(Nc3ccccc3OC)c3ccccc23)CC1,0.0,0.6557332,2.1948833
CC(CO)Nc1cc(NS(=O)(=O)N2CCOCC2)nc(SCc2cccc(Cl)c2F)n1,0.0,0.36129448,3.290001
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,0.07,0.86603224,2.9853334
C=C(C)Cc1c(C)c(C#N)c2nc3ccccc3n2c1NCCCN(C)C,0.0,0.50727475,2.7767568
CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(OC(CO)C(O)CO)c(C)c1,0.01,0.35578045,3.8552306
CC(=O)N1c2ccccc2Oc2ccccc21,0.0,0.6865704,2.034695
